label 15654, frequency 8
label 15658, frequency 3
label 15664, frequency 5
label 15665, frequency 12
label 15666, frequency 18
label 15669, frequency 5
label 15677, frequency 40
label 15682, frequency 18
label 15686, frequency 11
label 15687, frequency 75
label 15689, frequency 5
label 15691, frequency 51
label 15692, frequency 7
label 15702, frequency 33
label 15715, frequency 83
label 15716, frequency 21
label 15717, frequency 3
label 15719, frequency 120
label 15723, frequency 15
label 15724, frequency 20
label 15728, frequency 67
label 15733, frequency 11
label 15742, frequency 22
label 15753, frequency 16
label 15767, frequency 3
label 15773, frequency 55
label 15775, frequency 6
label 15781, frequency 14
label 15782, frequency 32
label 15791, frequency 4
label 15796, frequency 3
label 15800, frequency 5
label 15803, frequency 48
label 15813, frequency 41
label 15833, frequency 3
label 15835, frequency 3
label 15838, frequency 4
label 15840, frequency 6
label 15850, frequency 4
label 15851, frequency 3
label 15867, frequency 48
label 15870, frequency 6
label 15882, frequency 31
label 15892, frequency 3
label 15894, frequency 5
label 15896, frequency 3
label 15904, frequency 4
label 15908, frequency 3
label 15911, frequency 88
label 15915, frequency 3
label 15917, frequency 4
label 15924, frequency 7
label 15941, frequency 12
label 15950, frequency 55
label 15955, frequency 3
label 15970, frequency 23
label 15987, frequency 20
label 15992, frequency 6
label 15997, frequency 28
label 16004, frequency 4
label 16026, frequency 72
label 16029, frequency 16
label 16045, frequency 12
label 16060, frequency 33
label 16064, frequency 5
label 16065, frequency 67
label 16081, frequency 11
label 16086, frequency 6
label 16092, frequency 9
label 16100, frequency 10
label 16107, frequency 3
label 16108, frequency 3
label 16126, frequency 7
label 16130, frequency 37
label 16141, frequency 26
label 16147, frequency 16
label 16155, frequency 10
label 16161, frequency 64
label 16166, frequency 18
label 16170, frequency 3
label 16171, frequency 6
label 16172, frequency 3
label 16179, frequency 10
label 16184, frequency 8
label 16187, frequency 4
label 16192, frequency 15
label 16196, frequency 5
label 16199, frequency 101
label 16200, frequency 3
label 16203, frequency 8
label 16210, frequency 10
label 16214, frequency 4
label 16231, frequency 6
label 16234, frequency 14
label 16236, frequency 191
label 16246, frequency 7
label 16252, frequency 5
label 16264, frequency 246
label 16265, frequency 18
label 16266, frequency 14
label 16269, frequency 9
label 16282, frequency 11
label 16287, frequency 9
label 16296, frequency 42
label 16300, frequency 5
label 16303, frequency 52
label 16305, frequency 27
label 16306, frequency 20
label 16316, frequency 4
label 16317, frequency 8
label 16327, frequency 8
label 16329, frequency 138
label 16342, frequency 10
label 16343, frequency 4
label 16348, frequency 5
label 16351, frequency 5
label 16352, frequency 6
label 16361, frequency 78
label 16362, frequency 3
label 16369, frequency 4
label 16371, frequency 5
label 16378, frequency 24
label 16389, frequency 4
label 16390, frequency 53
label 16411, frequency 18
label 16424, frequency 8
label 16425, frequency 8
label 16427, frequency 7
label 16429, frequency 20
label 16443, frequency 3
label 16449, frequency 4
label 16451, frequency 12
label 16457, frequency 25
label 16462, frequency 3
label 16466, frequency 31
label 16467, frequency 9
label 16470, frequency 195
label 16487, frequency 15
label 16489, frequency 4
label 16508, frequency 7
label 16522, frequency 7
label 16528, frequency 22
label 16538, frequency 7
label 16547, frequency 62
label 16551, frequency 5
label 16554, frequency 12
label 16555, frequency 4
label 16559, frequency 10
label 16562, frequency 10
label 16570, frequency 3
label 16575, frequency 11
label 16576, frequency 38
label 16578, frequency 21
label 16591, frequency 8
label 16622, frequency 7
label 16624, frequency 22
label 16631, frequency 37
label 16635, frequency 214
label 16640, frequency 3
label 16649, frequency 71
label 16659, frequency 25
label 16670, frequency 3
label 16673, frequency 34
label 16680, frequency 12
label 16683, frequency 3
label 16692, frequency 7
label 16696, frequency 4
label 16698, frequency 4
label 16722, frequency 4
label 16732, frequency 9
label 16740, frequency 18
label 16743, frequency 4
label 16749, frequency 3
label 16750, frequency 7
label 16753, frequency 4
label 16759, frequency 5
label 16768, frequency 8
label 16771, frequency 18
label 16774, frequency 5
label 16786, frequency 15
label 16790, frequency 22
label 16803, frequency 3
label 16810, frequency 7
label 16818, frequency 3
label 16819, frequency 5
label 16848, frequency 11
label 16858, frequency 3
label 16882, frequency 6
label 16886, frequency 4
label 16891, frequency 26
label 16916, frequency 3
label 16917, frequency 5
label 16918, frequency 15
label 16919, frequency 6
label 16927, frequency 65
label 16931, frequency 4
label 16944, frequency 24
label 16945, frequency 39
label 16952, frequency 6
label 16962, frequency 14
label 16969, frequency 8
label 16973, frequency 16
label 16975, frequency 8
label 16983, frequency 6
label 16995, frequency 9
label 17000, frequency 3
label 17010, frequency 6
label 17017, frequency 14
label 17028, frequency 4
label 17036, frequency 95
label 17037, frequency 45
label 17038, frequency 6
label 17041, frequency 4
label 17045, frequency 33
label 17047, frequency 186
label 17056, frequency 13
label 17064, frequency 4
label 17072, frequency 3
label 17087, frequency 7
label 17091, frequency 55
label 17096, frequency 6
label 17113, frequency 19
label 17117, frequency 11
label 17119, frequency 7
label 17124, frequency 15
label 17132, frequency 12
label 17142, frequency 14
label 17160, frequency 3
label 17165, frequency 12
label 17169, frequency 19
label 17170, frequency 3
label 17172, frequency 8
label 17179, frequency 5
label 17198, frequency 17
label 17213, frequency 5
label 17216, frequency 61
label 17218, frequency 49
label 17225, frequency 14
label 17234, frequency 23
label 17266, frequency 3
label 17267, frequency 13
label 17270, frequency 13
label 17273, frequency 13
label 17289, frequency 30
label 17297, frequency 3
label 17299, frequency 6
label 17313, frequency 12
label 17341, frequency 81
label 17345, frequency 40
label 17358, frequency 8
label 17362, frequency 6
label 17370, frequency 10
label 17376, frequency 5
label 17379, frequency 13
label 17384, frequency 3
label 17390, frequency 6
label 17404, frequency 6
label 17410, frequency 13
label 17412, frequency 8
label 17434, frequency 5
label 17436, frequency 3
label 17438, frequency 6
label 17445, frequency 4
label 17459, frequency 20
label 17461, frequency 74
label 17469, frequency 4
label 17476, frequency 7
label 17481, frequency 36
label 17494, frequency 4
label 17497, frequency 3
label 17501, frequency 10
label 17522, frequency 25
label 17529, frequency 5
label 17535, frequency 16
label 17539, frequency 3
label 17543, frequency 21
label 17577, frequency 7
label 17591, frequency 8
label 17606, frequency 11
label 17626, frequency 7
label 17628, frequency 3
label 17638, frequency 18
label 17647, frequency 81
label 17673, frequency 73
label 17674, frequency 3
label 17693, frequency 8
label 17702, frequency 10
label 17706, frequency 5
label 17707, frequency 18
label 17708, frequency 7
label 17711, frequency 4
label 17712, frequency 9
label 17731, frequency 23
label 17739, frequency 6
label 17748, frequency 6
label 17753, frequency 52
label 17754, frequency 15
label 17760, frequency 17
label 17772, frequency 15
label 17779, frequency 3
label 17793, frequency 28
label 17805, frequency 3
label 17807, frequency 9
label 17813, frequency 13
label 17815, frequency 19
label 17820, frequency 3
label 17847, frequency 7
label 17863, frequency 13
label 17880, frequency 28
label 17896, frequency 21
label 17898, frequency 3
label 17900, frequency 21
label 17902, frequency 4
label 17903, frequency 3
label 17908, frequency 11
label 17913, frequency 8
label 17914, frequency 12
label 17918, frequency 29
label 17921, frequency 6
label 17925, frequency 6
label 17929, frequency 5
label 17933, frequency 31
label 17953, frequency 7
label 17964, frequency 6
label 17968, frequency 15
label 17973, frequency 3
label 17977, frequency 6
label 17978, frequency 51
label 17991, frequency 6
label 17999, frequency 81
label 18006, frequency 17
label 18008, frequency 21
label 18030, frequency 5
label 18031, frequency 7
label 18034, frequency 18
label 18035, frequency 4
label 18039, frequency 30
label 18055, frequency 17
label 18058, frequency 12
label 18082, frequency 5
label 18086, frequency 11
label 18094, frequency 4
label 18095, frequency 5
label 18098, frequency 36
label 18108, frequency 10
label 18111, frequency 14
label 18117, frequency 6
label 18124, frequency 3
label 18130, frequency 15
label 18132, frequency 17
label 18135, frequency 24
label 18136, frequency 52
label 18142, frequency 5
label 18143, frequency 3
label 18144, frequency 15
label 18161, frequency 42
label 18180, frequency 228
label 18182, frequency 12
label 18214, frequency 12
label 18218, frequency 5
label 18220, frequency 4
label 18226, frequency 17
label 18230, frequency 3
label 18233, frequency 54
label 18236, frequency 23
label 18250, frequency 27
label 18252, frequency 3
label 18264, frequency 4
label 18267, frequency 4
label 18277, frequency 3
label 18278, frequency 6
label 18279, frequency 9
label 18293, frequency 16
label 18296, frequency 4
label 18308, frequency 17
label 18312, frequency 7
label 18325, frequency 71
label 18340, frequency 21
label 18355, frequency 7
label 18356, frequency 4
label 18358, frequency 63
label 18365, frequency 5
label 18415, frequency 4
label 18419, frequency 8
label 18423, frequency 9
label 18440, frequency 14
label 18447, frequency 3
label 18451, frequency 3
label 18452, frequency 23
label 18465, frequency 12
label 18478, frequency 24
label 18489, frequency 7
label 18492, frequency 57
label 18500, frequency 3
label 18519, frequency 4
label 18520, frequency 3
label 18537, frequency 7
label 18545, frequency 10
label 18556, frequency 7
label 18564, frequency 13
label 18577, frequency 8
label 18578, frequency 4
label 18595, frequency 3
label 18602, frequency 5
label 18612, frequency 7
label 18614, frequency 6
label 18626, frequency 10
label 18628, frequency 47
label 18655, frequency 8
label 18656, frequency 11
label 18659, frequency 6
label 18668, frequency 6
label 18676, frequency 7
label 18677, frequency 6
label 18681, frequency 9
label 18714, frequency 16
label 18716, frequency 25
label 18719, frequency 3
label 18723, frequency 4
label 18735, frequency 5
label 18750, frequency 18
label 18759, frequency 36
label 18796, frequency 4
label 18797, frequency 41
label 18800, frequency 9
label 18814, frequency 127
label 18828, frequency 5
label 18831, frequency 4
label 18841, frequency 8
label 18849, frequency 7
label 18851, frequency 36
label 18854, frequency 45
label 18880, frequency 32
label 18885, frequency 23
label 18889, frequency 18
label 18895, frequency 42
label 18899, frequency 8
label 18903, frequency 12
label 18914, frequency 7
label 18918, frequency 4
label 18922, frequency 10
label 18924, frequency 3
label 18933, frequency 7
label 18955, frequency 5
label 18974, frequency 23
label 18981, frequency 5
label 18998, frequency 14
label 18999, frequency 14
label 19005, frequency 3
label 19016, frequency 6
label 19018, frequency 9
label 19021, frequency 6
label 19033, frequency 13
label 19052, frequency 10
label 19056, frequency 3
label 19084, frequency 33
label 19090, frequency 92
label 19100, frequency 4
label 19102, frequency 3
label 19110, frequency 33
label 19139, frequency 10
label 19141, frequency 33
label 19163, frequency 3
label 19169, frequency 35
label 19172, frequency 8
label 19174, frequency 15
label 19189, frequency 52
label 19193, frequency 4
label 19204, frequency 5
label 19213, frequency 3
label 19218, frequency 28
label 19220, frequency 18
label 19222, frequency 21
label 19238, frequency 12
label 19253, frequency 15
label 19261, frequency 12
label 19266, frequency 7
label 19275, frequency 20
label 19288, frequency 7
label 19293, frequency 4
label 19311, frequency 11
label 19315, frequency 4
label 19336, frequency 5
label 19348, frequency 13
label 19354, frequency 10
label 19360, frequency 5
label 19361, frequency 13
label 19364, frequency 5
label 19367, frequency 13
label 19372, frequency 34
label 19373, frequency 9
label 19397, frequency 4
label 19402, frequency 5
label 19422, frequency 26
label 19427, frequency 4
label 19441, frequency 5
label 19449, frequency 5
label 19457, frequency 22
label 19487, frequency 3
label 19489, frequency 11
label 19499, frequency 32
label 19513, frequency 6
label 19521, frequency 4
label 19547, frequency 8
label 19551, frequency 8
label 19552, frequency 5
label 19571, frequency 56
label 19580, frequency 7
label 19585, frequency 12
label 19590, frequency 33
label 19603, frequency 4
label 19620, frequency 15
label 19623, frequency 26
label 19654, frequency 5
label 19676, frequency 10
label 19682, frequency 6
label 19692, frequency 6
label 19698, frequency 51
label 19710, frequency 3
label 19713, frequency 9
label 19717, frequency 106
label 19721, frequency 54
label 19723, frequency 8
label 19727, frequency 12
label 19729, frequency 7
label 19750, frequency 92
label 19757, frequency 56
label 19761, frequency 10
label 19768, frequency 3
label 19781, frequency 88
label 19791, frequency 60
label 19792, frequency 18
label 19794, frequency 6
label 19795, frequency 3
label 19800, frequency 53
label 19802, frequency 55
label 19816, frequency 3
label 19818, frequency 9
label 19819, frequency 9
label 19845, frequency 4
label 19871, frequency 3
label 19880, frequency 4
label 19885, frequency 5
label 19887, frequency 4
label 19892, frequency 7
label 19893, frequency 15
label 19920, frequency 11
label 19924, frequency 3
label 19925, frequency 13
label 19928, frequency 35
label 19937, frequency 9
label 19966, frequency 26
label 19968, frequency 81
label 19972, frequency 10
label 19974, frequency 202
label 20000, frequency 27
label 20002, frequency 5
label 20004, frequency 5
label 20015, frequency 5
label 20016, frequency 4
label 20022, frequency 20
label 20050, frequency 4
label 20051, frequency 3
label 20054, frequency 4
label 20067, frequency 63
label 20068, frequency 3
label 20080, frequency 4
label 20085, frequency 15
label 20088, frequency 63
label 20114, frequency 6
label 20125, frequency 17
label 20128, frequency 9
label 20160, frequency 8
label 20172, frequency 11
label 20178, frequency 3
label 20179, frequency 6
label 20180, frequency 33
label 20185, frequency 9
label 20197, frequency 20
label 20215, frequency 60
label 20227, frequency 47
label 20228, frequency 5
label 20236, frequency 37
label 20240, frequency 5
label 20248, frequency 29
label 20251, frequency 9
label 20258, frequency 5
label 20273, frequency 43
label 20277, frequency 8
label 20292, frequency 3
label 20307, frequency 6
label 20309, frequency 12
label 20321, frequency 10
label 20331, frequency 6
label 20347, frequency 9
label 20351, frequency 11
label 20353, frequency 4
label 20360, frequency 5
label 20363, frequency 4
label 20371, frequency 6
label 20372, frequency 3
label 20373, frequency 5
label 20379, frequency 17
label 20384, frequency 19
label 20389, frequency 5
label 20401, frequency 5
label 20410, frequency 6
label 20411, frequency 54
label 20422, frequency 16
label 20436, frequency 5
label 20445, frequency 35
label 20447, frequency 8
label 20469, frequency 7
label 20493, frequency 5
label 20499, frequency 24
label 20500, frequency 11
label 20504, frequency 24
label 20521, frequency 5
label 20522, frequency 16
label 20553, frequency 5
label 20557, frequency 6
label 20585, frequency 3
label 20586, frequency 7
label 20593, frequency 3
label 20628, frequency 9
label 20633, frequency 25
label 20649, frequency 6
label 20655, frequency 4
label 20679, frequency 5
label 20681, frequency 13
label 20687, frequency 6
label 20692, frequency 5
label 20694, frequency 3
label 20735, frequency 9
label 20741, frequency 8
label 20756, frequency 33
label 20760, frequency 7
label 20765, frequency 5
label 20768, frequency 21
label 20770, frequency 5
label 20783, frequency 29
label 20788, frequency 6
label 20804, frequency 4
label 20806, frequency 6
label 20825, frequency 21
label 20828, frequency 7
label 20829, frequency 9
label 20841, frequency 3
label 20860, frequency 15
label 20869, frequency 4
label 20882, frequency 12
label 20886, frequency 5
label 20893, frequency 11
label 20897, frequency 8
label 20898, frequency 3
label 20908, frequency 6
label 20909, frequency 8
label 20913, frequency 37
label 20919, frequency 42
label 20951, frequency 5
label 20968, frequency 13
label 20984, frequency 7
label 21010, frequency 15
label 21034, frequency 8
label 21037, frequency 5
label 21039, frequency 73
label 21053, frequency 29
label 21059, frequency 5
label 21063, frequency 5
label 21070, frequency 11
label 21089, frequency 13
label 21093, frequency 3
label 21096, frequency 11
label 21119, frequency 5
label 21121, frequency 117
label 21130, frequency 8
label 21131, frequency 7
label 21135, frequency 16
label 21145, frequency 3
label 21151, frequency 3
label 21164, frequency 7
label 21167, frequency 63
label 21171, frequency 8
label 21182, frequency 11
label 21183, frequency 7
label 21184, frequency 24
label 21198, frequency 16
label 21207, frequency 17
label 21226, frequency 4
label 21230, frequency 9
label 21235, frequency 488
label 21240, frequency 7
label 21243, frequency 34
label 21247, frequency 5
label 21250, frequency 29
label 21254, frequency 6
label 21263, frequency 6
label 21268, frequency 6
label 21269, frequency 5
label 21279, frequency 15
label 21283, frequency 7
label 21288, frequency 35
label 21311, frequency 10
label 21312, frequency 14
label 21334, frequency 3
label 21341, frequency 3
label 21401, frequency 15
label 21404, frequency 7
label 21408, frequency 31
label 21435, frequency 117
label 21443, frequency 4
label 21456, frequency 37
label 21522, frequency 4
label 21523, frequency 66
label 21524, frequency 14
label 21531, frequency 32
label 21539, frequency 15
label 21559, frequency 37
label 21565, frequency 16
label 21581, frequency 9
label 21587, frequency 6
label 21590, frequency 11
label 21594, frequency 3
label 21597, frequency 3
label 21610, frequency 19
label 21621, frequency 6
label 21623, frequency 16
label 21625, frequency 8
label 21628, frequency 4
label 21631, frequency 19
label 21637, frequency 4
label 21640, frequency 4
label 21645, frequency 6
label 21659, frequency 3
label 21661, frequency 8
label 21722, frequency 10
label 21725, frequency 54
label 21739, frequency 8
label 21744, frequency 7
label 21747, frequency 34
label 21749, frequency 4
label 21751, frequency 18
label 21779, frequency 3
label 21784, frequency 240
label 21794, frequency 5
label 21795, frequency 8
label 21804, frequency 46
label 21812, frequency 19
label 21818, frequency 6
label 21829, frequency 4
label 21832, frequency 11
label 21837, frequency 4
label 21839, frequency 10
label 21841, frequency 3
label 21860, frequency 6
label 21866, frequency 11
label 21867, frequency 14
label 21892, frequency 4
label 21903, frequency 13
label 21907, frequency 21
label 21919, frequency 13
label 21926, frequency 5
label 21931, frequency 20
label 21932, frequency 12
label 21943, frequency 13
label 21963, frequency 12
label 21973, frequency 24
label 21990, frequency 31
label 22006, frequency 6
label 22012, frequency 28
label 22015, frequency 16
label 22016, frequency 69
label 22018, frequency 89
label 22044, frequency 14
label 22050, frequency 35
label 22055, frequency 3
label 22060, frequency 3
label 22064, frequency 65
label 22093, frequency 5
label 22099, frequency 4
label 22108, frequency 10
label 22128, frequency 3
label 22129, frequency 4
label 22147, frequency 3
label 22169, frequency 9
label 22172, frequency 48
label 22177, frequency 133
label 22188, frequency 6
label 22189, frequency 3
label 22190, frequency 5
label 22195, frequency 6
label 22197, frequency 36
label 22226, frequency 124
label 22229, frequency 15
label 22237, frequency 77
label 22248, frequency 4
label 22250, frequency 6
label 22253, frequency 8
label 22276, frequency 4
label 22279, frequency 4
label 22282, frequency 5
label 22299, frequency 20
label 22306, frequency 7
label 22316, frequency 53
label 22341, frequency 6
label 22342, frequency 14
label 22375, frequency 3
label 22386, frequency 6
label 22396, frequency 7
label 22406, frequency 3
label 22439, frequency 9
label 22443, frequency 4
label 22452, frequency 13
label 22457, frequency 105
label 22459, frequency 16
label 22477, frequency 12
label 22481, frequency 20
label 22485, frequency 4
label 22494, frequency 4
label 22527, frequency 10
label 22534, frequency 3
label 22540, frequency 8
label 22556, frequency 13
label 22570, frequency 3
label 22589, frequency 7
label 22591, frequency 13
label 22593, frequency 4
label 22622, frequency 16
label 22625, frequency 3
label 22630, frequency 5
label 22660, frequency 6
label 22666, frequency 6
label 22691, frequency 5
label 22699, frequency 3
label 22703, frequency 18
label 22709, frequency 17
label 22715, frequency 141
label 22738, frequency 3
label 22741, frequency 27
label 22753, frequency 30
label 22771, frequency 4
label 22774, frequency 3
label 22793, frequency 6
label 22800, frequency 6
label 22804, frequency 17
label 22828, frequency 7
label 22855, frequency 4
label 22862, frequency 3
label 22870, frequency 3
label 22872, frequency 4
label 22874, frequency 7
label 22879, frequency 8
label 22901, frequency 5
label 22928, frequency 6
label 22947, frequency 25
label 22953, frequency 10
label 22970, frequency 47
label 22990, frequency 8
label 23006, frequency 8
label 23016, frequency 123
label 23017, frequency 6
label 23023, frequency 8
label 23046, frequency 3
label 23053, frequency 13
label 23056, frequency 12
label 23068, frequency 20
label 23095, frequency 8
label 23097, frequency 3
label 23107, frequency 10
label 23115, frequency 17
label 23125, frequency 3
label 23132, frequency 13
label 23141, frequency 41
label 23151, frequency 5
label 23169, frequency 7
label 23179, frequency 4
label 23205, frequency 6
label 23210, frequency 7
label 23212, frequency 7
label 23219, frequency 15
label 23223, frequency 61
label 23237, frequency 14
label 23241, frequency 5
label 23285, frequency 8
label 23286, frequency 8
label 23292, frequency 16
label 23316, frequency 9
label 23362, frequency 4
label 23365, frequency 10
label 23417, frequency 4
label 23427, frequency 5
label 23435, frequency 3
label 23441, frequency 9
label 23448, frequency 4
label 23476, frequency 25
label 23480, frequency 81
label 23490, frequency 147
label 23492, frequency 10
label 23500, frequency 47
label 23513, frequency 3
label 23518, frequency 16
label 23519, frequency 11
label 23532, frequency 4
label 23540, frequency 24
label 23553, frequency 11
label 23565, frequency 11
label 23583, frequency 31
label 23605, frequency 4
label 23613, frequency 11
label 23624, frequency 4
label 23639, frequency 4
label 23640, frequency 5
label 23642, frequency 8
label 23645, frequency 6
label 23652, frequency 6
label 23656, frequency 6
label 23668, frequency 15
label 23674, frequency 7
label 23676, frequency 9
label 23678, frequency 8
label 23682, frequency 3
label 23683, frequency 16
label 23686, frequency 10
label 23688, frequency 9
label 23690, frequency 4
label 23720, frequency 4
label 23733, frequency 17
label 23735, frequency 3
label 23750, frequency 43
label 23755, frequency 3
label 23762, frequency 4
label 23766, frequency 5
label 23789, frequency 3
label 23793, frequency 13
label 23801, frequency 3
label 23803, frequency 9
label 23805, frequency 3
label 23810, frequency 21
label 23868, frequency 3
label 23902, frequency 21
label 23905, frequency 9
label 23908, frequency 100
label 23913, frequency 7
label 23918, frequency 10
label 23929, frequency 24
label 23964, frequency 84
label 23986, frequency 5
label 24039, frequency 3
label 24044, frequency 4
label 24055, frequency 4
label 24063, frequency 5
label 24066, frequency 3
label 24071, frequency 4
label 24072, frequency 29
label 24088, frequency 7
label 24103, frequency 257
label 24119, frequency 3
label 24148, frequency 10
label 24156, frequency 34
label 24162, frequency 3
label 24168, frequency 6
label 24190, frequency 6
label 24193, frequency 4
label 24221, frequency 13
label 24227, frequency 6
label 24234, frequency 11
label 24237, frequency 44
label 24244, frequency 21
label 24272, frequency 4
label 24279, frequency 3
label 24296, frequency 3
label 24297, frequency 4
label 24317, frequency 4
label 24331, frequency 5
label 24360, frequency 34
label 24370, frequency 4
label 24372, frequency 6
label 24402, frequency 10
label 24405, frequency 4
label 24419, frequency 4
label 24431, frequency 5
label 24435, frequency 10
label 24441, frequency 5
label 24442, frequency 3
label 24448, frequency 4
label 24459, frequency 7
label 24468, frequency 27
label 24469, frequency 3
label 24477, frequency 18
label 24491, frequency 10
label 24494, frequency 7
label 24514, frequency 12
label 24518, frequency 58
label 24546, frequency 12
label 24555, frequency 30
label 24559, frequency 91
label 24579, frequency 9
label 24601, frequency 12
label 24644, frequency 8
label 24650, frequency 6
label 24651, frequency 79
label 24675, frequency 3
label 24682, frequency 3
label 24683, frequency 47
label 24721, frequency 214
label 24736, frequency 8
label 24739, frequency 4
label 24768, frequency 18
label 24771, frequency 7
label 24792, frequency 37
label 24793, frequency 3
label 24809, frequency 6
label 24843, frequency 9
label 24849, frequency 3
label 24855, frequency 4
label 24870, frequency 3
label 24889, frequency 45
label 24942, frequency 3
label 24958, frequency 10
label 24977, frequency 5
label 24997, frequency 7
label 25013, frequency 4
label 25014, frequency 10
label 25018, frequency 17
label 25029, frequency 3
label 25047, frequency 4
label 25081, frequency 3
label 25096, frequency 9
label 25108, frequency 11
label 25129, frequency 3
label 25144, frequency 6
label 25165, frequency 8
label 25168, frequency 3
label 25198, frequency 78
label 25202, frequency 23
label 25209, frequency 15
label 25226, frequency 10
label 25232, frequency 6
label 25233, frequency 13
label 25247, frequency 6
label 25258, frequency 4
label 25270, frequency 33
label 25277, frequency 6
label 25285, frequency 5
label 25324, frequency 17
label 25335, frequency 4
label 25347, frequency 4
label 25353, frequency 3
label 25358, frequency 4
label 25360, frequency 15
label 25366, frequency 24
label 25382, frequency 9
label 25383, frequency 60
label 25398, frequency 3
label 25423, frequency 10
label 25431, frequency 5
label 25437, frequency 34
label 25447, frequency 43
label 25468, frequency 5
label 25471, frequency 23
label 25480, frequency 3
label 25489, frequency 48
label 25500, frequency 3
label 25549, frequency 16
label 25554, frequency 4
label 25565, frequency 3
label 25570, frequency 24
label 25588, frequency 8
label 25595, frequency 28
label 25641, frequency 12
label 25663, frequency 14
label 25673, frequency 10
label 25710, frequency 10
label 25734, frequency 4
label 25746, frequency 3
label 25770, frequency 6
label 25772, frequency 43
label 25781, frequency 6
label 25849, frequency 6
label 25854, frequency 5
label 25864, frequency 4
label 25904, frequency 3
label 25905, frequency 61
label 25907, frequency 4
label 25956, frequency 3
label 25967, frequency 11
label 25970, frequency 4
label 25979, frequency 7
label 25982, frequency 3
label 25986, frequency 14
label 25989, frequency 7
label 25992, frequency 3
label 25999, frequency 12
label 26001, frequency 19
label 26005, frequency 11
label 26011, frequency 4
label 26019, frequency 4
label 26031, frequency 7
label 26033, frequency 33
label 26040, frequency 5
label 26069, frequency 20
label 26077, frequency 18
label 26131, frequency 7
label 26163, frequency 16
label 26186, frequency 6
label 26207, frequency 55
label 26208, frequency 3
label 26221, frequency 4
label 26246, frequency 25
label 26275, frequency 4
label 26302, frequency 3
label 26311, frequency 11
label 26312, frequency 14
label 26319, frequency 32
label 26327, frequency 4
label 26348, frequency 3
label 26358, frequency 3
label 26375, frequency 24
label 26436, frequency 6
label 26439, frequency 66
label 26453, frequency 6
label 26472, frequency 3
label 26475, frequency 4
label 26484, frequency 15
label 26485, frequency 3
label 26499, frequency 8
label 26532, frequency 27
label 26547, frequency 8
label 26548, frequency 31
label 26590, frequency 3
label 26601, frequency 3
label 26642, frequency 3
label 26646, frequency 9
label 26684, frequency 10
label 26697, frequency 6
label 26732, frequency 14
label 26765, frequency 10
label 26767, frequency 4
label 26796, frequency 14
label 26821, frequency 4
label 26828, frequency 88
label 26886, frequency 9
label 26909, frequency 3
label 26911, frequency 31
label 26920, frequency 6
label 26953, frequency 8
label 26982, frequency 8
label 27015, frequency 4
label 27019, frequency 6
label 27033, frequency 3
label 27035, frequency 6
label 27040, frequency 4
label 27042, frequency 4
label 27063, frequency 6
label 27074, frequency 4
label 27082, frequency 3
label 27089, frequency 3
label 27091, frequency 52
label 27107, frequency 3
label 27109, frequency 8
label 27200, frequency 4
label 27218, frequency 13
label 27229, frequency 15
label 27265, frequency 4
label 27270, frequency 3
label 27276, frequency 3
label 27385, frequency 5
label 27421, frequency 88
label 27432, frequency 22
label 27505, frequency 4
label 27515, frequency 3
label 27578, frequency 16
label 27605, frequency 26
label 27643, frequency 11
label 27688, frequency 3
label 27696, frequency 5
label 27698, frequency 6
label 27700, frequency 3
label 27728, frequency 20
label 27735, frequency 5
label 27752, frequency 4
label 27753, frequency 9
label 27785, frequency 5
label 27855, frequency 5
label 27974, frequency 3
label 27978, frequency 3
label 27980, frequency 11
label 27991, frequency 5
label 28008, frequency 8
label 28050, frequency 6
label 28080, frequency 125
label 28112, frequency 3
label 28127, frequency 11
label 28155, frequency 3
label 28162, frequency 4
label 28171, frequency 9
label 28186, frequency 3
label 28194, frequency 3
label 28297, frequency 3
label 28333, frequency 4
label 28343, frequency 13
label 28349, frequency 3
label 28388, frequency 31
label 28434, frequency 5
label 28446, frequency 3
label 28456, frequency 3
label 28476, frequency 3
label 28486, frequency 6
label 28500, frequency 6
label 28506, frequency 28
label 28556, frequency 19
label 28566, frequency 3
label 28604, frequency 12
label 28656, frequency 26
label 28715, frequency 4
label 28727, frequency 9
label 28766, frequency 4
label 28877, frequency 3
label 28899, frequency 6
label 28923, frequency 7
label 28949, frequency 10
label 28984, frequency 6
label 29023, frequency 3
label 29105, frequency 10
label 29157, frequency 25
label 29176, frequency 5
label 29177, frequency 3
label 29337, frequency 4
label 29352, frequency 4
label 29394, frequency 7
label 29409, frequency 8
label 29479, frequency 96
label 29512, frequency 4
label 29519, frequency 9
label 29556, frequency 3
label 29643, frequency 7
label 29668, frequency 10
label 29792, frequency 3
label 29818, frequency 9
label 29879, frequency 3
label 29940, frequency 4
label 30144, frequency 7
label 30434, frequency 3
label 31052, frequency 3
label 31723, frequency 4
